symbol,side,exit_reason,post_reached_original_tp,post_minutes_to_original_tp,post_max_favorable_pips_after,post_moved_original_direction,post_plus_0_5r,post_plus_1r,post_plus_2r,post_5m_pips,post_15m_pips,post_30m_pips,post_60m_pips
USD_CAD,BUY,sl,True,200.0,524.2,True,True,True,True,-8.0,-8.6,-7.6,-7.0
USD_CAD,SELL,sl,False,,0.0,False,False,False,False,-3.2,-2.4,-3.5,-7.1
USD_CAD,SELL,sl,False,,0.0,False,False,False,False,-3.3,-5.2,-7.4,-15.0
USD_CAD,SELL,sl,False,,0.0,False,False,False,False,-4.1,-9.9,-10.3,-13.8
USD_CAD,BUY,sl,True,170.0,505.0,True,True,True,True,-4.0,-4.0,-5.2,-3.2
USD_CAD,BUY,sl,True,490.0,491.5,True,True,True,True,-5.7,-9.3,-4.9,-14.1
USD_CAD,BUY,sl,True,475.0,496.2,True,True,True,True,-3.5,-0.2,-11.6,-8.2
USD_CAD,BUY,sl,True,450.0,495.1,True,True,True,True,-12.7,-12.9,-9.5,-3.9
USD_CAD,BUY,sl,True,380.0,498.0,True,True,True,True,-7.0,-8.6,-7.8,0.5
USD_CAD,BUY,sl,True,160.0,504.0,True,True,True,True,-1.8,-0.2,0.4,7.4
USD_CAD,BUY,sl,True,6990.0,488.8,True,True,True,True,-4.2,-6.0,-1.4,-1.2
USD_CAD,BUY,sl,True,5425.0,492.0,True,True,True,True,-11.6,-14.0,-22.0,-21.9
USD_CAD,SELL,sl,False,,12.8,True,True,True,False,-9.6,-11.6,-9.6,-9.5
USD_CAD,SELL,sl,True,470.0,21.4,True,True,True,True,-8.8,-10.2,-9.4,-9.8
USD_CAD,BUY,sl,True,2080.0,486.2,True,True,True,True,-4.4,-2.2,-2.6,-0.2
USD_CAD,BUY,sl,True,2060.0,485.6,True,True,True,True,-1.8,-2.0,0.2,-5.7
USD_CAD,BUY,sl,True,1985.0,487.8,True,True,True,True,-1.6,-4.4,-1.8,-4.5
USD_CAD,BUY,sl,True,1860.0,491.2,True,True,True,True,-5.0,-4.8,-6.8,-5.6
USD_CAD,SELL,sl,True,3375.0,9.6,True,True,True,True,-6.0,-4.6,-0.4,-5.2
USD_CAD,SELL,sl,False,,2.8,True,False,False,False,-5.6,-3.2,-7.9,-7.4
USD_CAD,SELL,sl,False,,5.9,True,True,False,False,-5.6,-4.3,-6.9,-4.1
USD_CAD,SELL,sl,False,,8.8,True,True,True,False,-2.2,-1.2,-2.1,-6.8
USD_CAD,SELL,sl,False,,10.0,True,True,True,False,-8.8,-9.2,-2.8,0.0
USD_CAD,SELL,sl,True,45.0,17.8,True,True,True,True,5.0,2.1,7.6,11.7
USD_CAD,SELL,sl,True,55.0,11.8,True,True,True,True,-4.0,1.8,2.5,5.4
USD_CAD,SELL,sl,False,,3.5,True,True,False,False,-3.7,-3.7,-7.2,-12.1
USD_CAD,SELL,sl,False,,6.2,True,True,False,False,-7.4,-9.4,-6.7,-5.4
USD_CAD,SELL,sl,True,1855.0,17.3,True,True,True,True,-7.9,-4.5,-8.2,-15.1
USD_CAD,BUY,sl,True,3020.0,476.2,True,True,True,True,-5.4,-13.2,-19.0,-26.6
USD_CAD,BUY,sl,True,85.0,485.3,True,True,True,True,-6.7,-13.6,-18.9,-6.9
USD_CAD,BUY,sl,True,70.0,494.2,True,True,True,True,-7.3,-10.0,-6.2,-2.2
USD_CAD,SELL,sl,True,910.0,17.6,True,True,True,True,-6.8,-5.2,-4.8,-8.9
USD_CAD,SELL,sl,True,835.0,21.8,True,True,True,True,-4.8,-6.7,-6.2,-2.6
USD_CAD,BUY,sl,True,375.0,487.9,True,True,True,True,-1.5,-3.5,-4.3,-8.0
USD_CAD,BUY,sl,True,350.0,488.4,True,True,True,True,-4.6,-5.4,-7.5,-3.5
USD_CAD,BUY,sl,True,1600.0,472.6,True,True,True,True,-6.7,-5.4,-7.6,-20.8
USD_CAD,BUY,sl,True,1555.0,478.6,True,True,True,True,-5.0,-10.8,-13.5,-13.7
USD_CAD,BUY,sl,True,165.0,482.6,True,True,True,True,-8.4,-9.5,-12.2,0.4
USD_CAD,BUY,sl,True,130.0,490.0,True,True,True,True,-1.0,-4.8,-2.3,1.4
USD_CAD,BUY,sl,True,115.0,488.2,True,True,True,True,-4.0,-4.1,6.0,1.6
USD_CAD,SELL,sl,True,150.0,24.2,True,True,True,True,-11.0,-5.8,-9.4,-7.0
USD_CAD,SELL,sl,True,40.0,34.2,True,True,True,True,-7.3,-8.0,5.0,24.0
USD_CAD,BUY,sl,True,1030.0,493.6,True,True,True,True,-14.2,-4.6,-15.5,-5.4
USD_CAD,SELL,sl,False,,11.6,True,True,True,False,-10.0,-7.0,-2.5,-1.8
USD_CAD,SELL,sl,True,133090.0,18.4,True,True,True,True,-6.9,-7.2,-9.6,-14.0
USD_CAD,BUY,sl,True,70.0,484.0,True,True,True,True,-2.9,-2.0,-0.8,3.6
USD_CAD,BUY,sl,True,295.0,473.7,True,True,True,True,-7.7,-12.4,-6.7,-7.7
USD_CAD,BUY,sl,True,100.0,482.2,True,True,True,True,-1.7,-3.0,-0.7,8.4
USD_CAD,BUY,sl,True,1405.0,453.0,True,True,True,True,-6.1,-1.1,-5.2,-6.2
USD_CAD,BUY,sl,True,1255.0,458.1,True,True,True,True,-12.7,-13.7,-15.0,-17.4
USD_CAD,BUY,sl,True,740.0,469.8,True,True,True,True,-9.9,-5.6,4.2,0.4
USD_CAD,SELL,sl,True,130530.0,40.0,True,True,True,True,-10.8,-7.4,-7.4,-7.5
USD_CAD,SELL,sl,True,129970.0,49.8,True,True,True,True,-9.4,-7.8,-7.4,-8.7
USD_CAD,BUY,sl,True,165.0,455.8,True,True,True,True,-5.8,-4.8,-8.0,-0.2
USD_CAD,BUY,sl,True,170.0,448.1,True,True,True,True,-1.3,-1.0,0.5,6.4
USD_CAD,BUY,sl,True,145.0,448.4,True,True,True,True,0.3,2.0,0.6,5.8
USD_CAD,BUY,sl,True,125.0,447.1,True,True,True,True,-0.7,5.4,2.0,-7.3
USD_CAD,BUY,sl,True,120.0,442.8,True,True,True,True,-2.3,-1.0,-11.0,-1.6
USD_CAD,BUY,sl,True,95.0,444.1,True,True,True,True,-9.7,-7.3,-4.5,1.5
USD_CAD,BUY,sl,True,3460.0,437.0,True,True,True,True,-9.0,-11.5,-10.0,-12.4
USD_CAD,SELL,sl,True,5310.0,69.4,True,True,True,True,-5.4,-0.2,-2.0,4.2
USD_CAD,SELL,sl,True,730.0,70.4,True,True,True,True,-5.4,-7.6,-7.1,-5.6
USD_CAD,SELL,sl,True,445.0,77.0,True,True,True,True,-4.6,-3.8,-0.4,-3.8
USD_CAD,BUY,sl,True,2845.0,430.7,True,True,True,True,-2.5,-3.5,-5.3,-3.5
USD_CAD,BUY,sl,True,2815.0,432.2,True,True,True,True,-3.6,-1.8,-2.0,-3.2
USD_CAD,BUY,sl,True,2640.0,433.0,True,True,True,True,-7.8,-5.4,-2.6,-7.1
USD_CAD,BUY,sl,True,1035.0,439.8,True,True,True,True,-1.8,-1.6,-4.0,0.3
USD_CAD,SELL,sl,True,4505.0,71.0,True,True,True,True,-1.0,-2.4,-5.9,-1.8
USD_CAD,SELL,sl,True,120.0,72.4,True,True,True,True,-5.4,-1.6,-0.4,2.6
USD_CAD,SELL,sl,True,3995.0,70.4,True,True,True,True,-4.0,-1.1,-1.4,-0.1
USD_CAD,BUY,sl,True,70.0,439.2,True,True,True,True,-2.3,-1.3,0.2,3.6
USD_CAD,BUY,sl,True,365.0,435.1,True,True,True,True,-3.1,-4.5,-3.7,-2.4
USD_CAD,BUY,sl,True,325.0,435.8,True,True,True,True,-1.5,-2.8,-8.1,-10.0
USD_CAD,BUY,sl,True,305.0,436.3,True,True,True,True,-5.8,-7.9,-8.1,-11.9
USD_CAD,BUY,sl,True,235.0,442.9,True,True,True,True,-4.9,-5.3,-2.5,-2.5
USD_CAD,SELL,sl,True,3355.0,67.6,True,True,True,True,-3.9,-3.1,-3.4,-3.8
USD_CAD,SELL,sl,True,3295.0,66.8,True,True,True,True,-2.3,-2.7,-4.6,-3.7
USD_CAD,SELL,sl,True,3260.0,68.1,True,True,True,True,-3.5,0.3,-2.3,-7.5
USD_CAD,SELL,sl,True,3165.0,70.6,True,True,True,True,-8.4,-6.4,-10.2,-16.2
USD_CAD,SELL,sl,True,110.0,78.0,True,True,True,True,-3.3,-6.8,-10.1,-6.8
USD_CAD,BUY,sl,True,1105.0,429.7,True,True,True,True,-9.1,-11.1,-16.7,-15.9
USD_CAD,BUY,sl,True,1055.0,437.8,True,True,True,True,-3.0,-4.0,-9.6,-7.9
USD_CAD,BUY,sl,True,1035.0,437.2,True,True,True,True,-9.0,-10.2,-8.4,-2.8
USD_CAD,BUY,sl,True,725.0,431.3,True,True,True,True,-6.1,-5.6,-4.4,-4.7
USD_CAD,BUY,sl,True,615.0,433.5,True,True,True,True,-5.2,-3.4,-3.8,-4.7
USD_CAD,BUY,sl,True,570.0,435.2,True,True,True,True,-3.7,-3.0,-2.4,-0.8
USD_CAD,BUY,sl,True,500.0,434.6,True,True,True,True,-3.4,-4.8,-6.4,-5.7
USD_CAD,SELL,sl,True,2420.0,71.4,True,True,True,True,-3.6,-4.5,-4.8,-1.9
USD_CAD,SELL,sl,True,2330.0,73.2,True,True,True,True,-4.1,-4.8,-8.4,-4.6
USD_CAD,SELL,sl,True,2260.0,77.5,True,True,True,True,-4.9,-3.3,-0.3,-1.0
USD_CAD,SELL,sl,True,1990.0,79.6,True,True,True,True,-4.3,-5.0,-2.5,-6.3
USD_CAD,BUY,sl,True,30.0,431.4,True,True,True,True,0.5,0.9,6.2,5.4
USD_CAD,BUY,sl,True,65.0,422.3,True,True,True,True,-2.9,-1.3,1.7,8.6
USD_CAD,BUY,sl,True,190.0,409.2,True,True,True,True,-3.2,-4.6,-6.0,-14.3
USD_CAD,BUY,sl,True,155.0,414.4,True,True,True,True,-8.6,-10.0,-10.0,-1.4
USD_CAD,BUY,sl,True,135.0,422.0,True,True,True,True,-2.2,-2.4,1.4,6.2
USD_CAD,BUY,sl,True,10.0,419.3,True,True,True,True,12.2,12.9,7.2,6.2
USD_CAD,SELL,sl,True,1425.0,108.3,True,True,True,True,-1.7,4.9,6.7,10.1
USD_CAD,BUY,sl,True,715.0,405.4,True,True,True,True,-7.7,-12.8,-13.4,-13.8
USD_CAD,BUY,sl,True,660.0,412.1,True,True,True,True,-9.2,-6.5,-8.1,-5.8
USD_CAD,BUY,sl,True,9270.0,379.2,True,True,True,True,-4.2,-5.6,-7.3,-7.4
USD_CAD,BUY,sl,True,9195.0,382.4,True,True,True,True,-4.1,-4.4,-3.8,-8.1
USD_CAD,BUY,sl,True,9110.0,383.3,True,True,True,True,-8.1,-8.7,-10.1,-9.9
USD_CAD,BUY,sl,True,215.0,391.0,True,True,True,True,-4.2,-4.0,-5.4,-10.6
USD_CAD,BUY,sl,True,185.0,392.2,True,True,True,True,-4.2,-6.7,-10.6,-3.8
USD_CAD,BUY,sl,True,70.0,397.9,True,True,True,True,-4.9,2.7,3.7,4.5
USD_CAD,SELL,sl,True,295.0,120.2,True,True,True,True,-0.2,-2.7,-2.8,-9.7
USD_CAD,SELL,sl,True,260.0,119.4,True,True,True,True,-8.4,-10.2,-8.4,-6.6
USD_CAD,SELL,sl,True,150.0,126.8,True,True,True,True,-7.0,-8.1,-9.0,-6.8
USD_CAD,BUY,sl,True,8865.0,381.6,True,True,True,True,-5.7,-6.5,-12.6,-16.2
USD_CAD,BUY,sl,True,8750.0,388.4,True,True,True,True,-5.8,-7.0,-10.2,-12.6
USD_CAD,BUY,sl,True,8695.0,393.2,True,True,True,True,-4.6,-5.0,-7.8,-11.4
USD_CAD,SELL,sl,True,50.0,110.7,True,True,True,True,-4.5,-0.9,-5.1,15.3
USD_CAD,SELL,sl,True,25.0,109.8,True,True,True,True,-6.6,4.5,15.8,23.4
USD_CAD,SELL,sl,True,120325.0,42.2,True,True,True,True,-10.0,-8.0,-9.8,-9.6
USD_CAD,SELL,sl,True,120275.0,48.8,True,True,True,True,-3.2,-1.2,0.2,0.2
USD_CAD,SELL,sl,True,715.0,51.0,True,True,True,True,-5.2,-5.3,-5.4,-5.2
USD_CAD,BUY,sl,True,190.0,456.8,True,True,True,True,-4.0,-2.6,-1.2,-1.2
USD_CAD,BUY,sl,True,75.0,460.0,True,True,True,True,-1.8,-2.2,-1.0,-1.8
USD_CAD,BUY,sl,True,45.0,459.6,True,True,True,True,-1.6,-1.2,0.8,4.5
USD_CAD,BUY,sl,True,25.0,460.2,True,True,True,True,-1.6,4.6,7.6,10.1
USD_CAD,BUY,sl,True,75.0,451.6,True,True,True,True,-3.5,0.2,-0.6,3.0
USD_CAD,BUY,sl,True,4330.0,422.8,True,True,True,True,-7.6,-18.4,-17.6,-11.6
USD_CAD,BUY,sl,True,4315.0,429.4,True,True,True,True,-8.8,-11.0,-8.7,-8.8
USD_CAD,BUY,sl,True,4170.0,437.2,True,True,True,True,-1.0,-7.4,-11.2,-27.5
USD_CAD,SELL,sl,True,120505.0,47.3,True,True,True,True,-16.8,-16.7,-21.5,-20.0
USD_CAD,SELL,sl,True,115680.0,61.6,True,True,True,True,-10.4,-11.6,-12.1,-13.4
USD_CAD,BUY,sl,True,105.0,438.4,True,True,True,True,-7.8,-8.0,-4.0,-4.0
USD_CAD,SELL,sl,True,114825.0,79.2,True,True,True,True,-6.6,-1.8,-4.8,-3.5
USD_CAD,BUY,sl,True,190.0,429.6,True,True,True,True,-4.4,-2.8,-0.2,-2.0
USD_CAD,BUY,sl,True,15.0,419.3,True,True,True,True,0.5,9.3,6.6,13.7
USD_CAD,BUY,sl,True,2275.0,411.7,True,True,True,True,-4.5,0.1,2.6,0.4
USD_CAD,SELL,sl,True,113655.0,99.2,True,True,True,True,-6.8,-9.8,-7.8,2.8
USD_CAD,SELL,sl,True,760.0,105.0,True,True,True,True,-7.4,-6.2,-7.8,-9.6
USD_CAD,BUY,sl,True,175.0,404.2,True,True,True,True,-1.7,-4.6,-5.8,-8.7
USD_CAD,SELL,sl,True,340.0,106.6,True,True,True,True,0.0,0.2,-1.2,-4.8
USD_CAD,SELL,sl,True,300.0,105.6,True,True,True,True,-4.8,-5.8,-7.6,-13.0
USD_CAD,SELL,sl,True,240.0,112.0,True,True,True,True,-6.6,-9.6,-6.0,-6.1
USD_CAD,BUY,sl,True,1620.0,393.8,True,True,True,True,-4.6,-5.6,-3.9,-2.4
USD_CAD,BUY,sl,True,1565.0,395.6,True,True,True,True,-0.6,-1.7,-0.2,-1.6
USD_CAD,BUY,sl,True,1500.0,395.2,True,True,True,True,-5.4,-9.4,-14.1,-9.8
USD_CAD,BUY,sl,True,1115.0,399.6,True,True,True,True,-7.2,-9.7,-9.6,-8.4
USD_CAD,BUY,sl,True,1040.0,405.8,True,True,True,True,-3.6,-3.4,-2.6,-8.0
USD_CAD,BUY,sl,True,935.0,408.4,True,True,True,True,-9.2,-7.8,-21.8,-4.9
USD_CAD,SELL,sl,True,15.0,97.8,True,True,True,True,-0.8,11.6,-7.4,-12.8
USD_CAD,SELL,sl,True,112340.0,92.8,True,True,True,True,-6.5,-10.3,-17.8,-6.6
USD_CAD,SELL,sl,True,112310.0,98.3,True,True,True,True,-9.9,-0.5,-1.1,5.3
USD_CAD,SELL,sl,True,111440.0,107.2,True,True,True,True,-10.6,-9.5,-10.2,-13.1
USD_CAD,BUY,sl,True,415.0,393.4,True,True,True,True,-2.7,-5.6,-4.0,-2.0
USD_CAD,BUY,sl,True,340.0,392.7,True,True,True,True,-3.5,-1.5,-3.4,-7.4
USD_CAD,BUY,sl,True,305.0,393.2,True,True,True,True,-4.8,-8.1,-4.5,1.0
USD_CAD,BUY,sl,True,860.0,350.4,True,True,True,True,-6.5,-5.7,-4.4,0.5
USD_CAD,BUY,sl,True,55.0,342.8,True,True,True,True,0.8,0.1,-1.4,5.6
USD_CAD,BUY,sl,True,50.0,341.0,True,True,True,True,-2.8,0.1,3.8,12.4
USD_CAD,BUY,sl,True,1865.0,327.6,True,True,True,True,-4.3,-3.2,-4.3,-15.3
USD_CAD,BUY,sl,True,1815.0,333.4,True,True,True,True,-8.6,-10.0,-12.8,-15.6
USD_CAD,BUY,sl,True,1710.0,341.0,True,True,True,True,-7.3,-7.0,-6.0,-6.9
USD_CAD,SELL,sl,True,1180.0,153.8,True,True,True,True,-9.2,-8.4,-12.8,-13.2
USD_CAD,SELL,sl,True,1005.0,165.6,True,True,True,True,-3.9,-1.4,3.6,2.4
USD_CAD,SELL,sl,True,960.0,161.0,True,True,True,True,-8.0,-7.4,-7.8,-5.4
USD_CAD,BUY,sl,True,1110.0,336.6,True,True,True,True,-4.2,-1.3,-5.6,-4.4
USD_CAD,BUY,sl,True,1040.0,338.3,True,True,True,True,-7.8,-2.6,0.1,-5.3
USD_CAD,BUY,sl,True,730.0,341.2,True,True,True,True,-4.8,-6.3,-5.0,-3.9
USD_CAD,SELL,sl,True,95.0,170.2,True,True,True,True,-2.6,-2.6,-2.2,-5.5
USD_CAD,SELL,sl,True,80.0,169.8,True,True,True,True,-2.6,-4.0,-5.9,3.6
USD_CAD,SELL,sl,True,35.0,172.8,True,True,True,True,-3.2,-3.0,2.5,8.8
USD_CAD,SELL,sl,True,60.0,152.0,True,True,True,True,-3.6,-5.4,0.6,9.2
USD_CAD,SELL,sl,True,104435.0,144.6,True,True,True,True,-3.2,-5.5,-9.4,-9.9
USD_CAD,SELL,sl,True,10.0,146.8,True,True,True,True,-9.1,-1.6,-7.7,-11.2
USD_CAD,SELL,ambiguous_sl_tp,True,100775.0,154.9,True,True,True,True,6.5,9.2,-6.0,-9.4
USD_CAD,BUY,sl,True,4175.0,301.8,True,True,True,True,-0.4,1.5,-5.2,-6.6
USD_CAD,BUY,sl,True,4145.0,301.2,True,True,True,True,-4.4,-5.0,-7.2,-8.3
USD_CAD,BUY,sl,True,1195.0,304.6,True,True,True,True,-6.0,-5.6,-1.3,-0.1
USD_CAD,BUY,sl,True,1160.0,304.9,True,True,True,True,-0.5,1.1,0.2,4.3
USD_CAD,BUY,sl,True,1000.0,302.8,True,True,True,True,-7.0,-6.1,-1.2,2.4
USD_CAD,SELL,sl,True,600.0,208.6,True,True,True,True,-7.6,-9.6,-7.4,-5.3
USD_CAD,SELL,sl,True,225.0,215.2,True,True,True,True,-3.0,-0.7,-0.4,0.2
USD_CAD,SELL,sl,True,340.0,208.7,True,True,True,True,-1.7,-4.7,-5.4,-7.1
USD_CAD,SELL,sl,True,315.0,212.4,True,True,True,True,-3.2,-3.9,-2.8,-1.1
USD_CAD,SELL,sl,True,275.0,213.1,True,True,True,True,0.1,1.6,1.9,-0.6
USD_CAD,SELL,sl,True,205.0,212.0,True,True,True,True,-6.6,-5.0,-2.2,-7.0
USD_CAD,SELL,sl,True,110.0,214.2,True,True,True,True,-1.0,-1.5,-1.0,4.4
USD_CAD,BUY,sl,True,1745.0,300.2,True,True,True,True,-5.8,-6.2,-6.0,-17.5
USD_CAD,BUY,sl,True,345.0,306.8,True,True,True,True,-6.2,-10.9,-4.0,-10.3
USD_CAD,SELL,sl,True,1320.0,202.4,True,True,True,True,-5.7,-9.2,-14.0,-9.6
USD_CAD,SELL,sl,True,1295.0,207.1,True,True,True,True,-9.3,-3.3,-6.9,-5.3
USD_CAD,SELL,sl,True,780.0,215.4,True,True,True,True,-9.2,-8.3,-10.9,-0.8
USD_CAD,BUY,sl,True,3770.0,289.1,True,True,True,True,-6.0,-11.1,-10.8,-6.9
USD_CAD,BUY,sl,True,170.0,299.2,True,True,True,True,0.1,-1.2,-3.0,4.6
USD_CAD,BUY,sl,True,815.0,298.1,True,True,True,True,-4.0,-2.5,-3.1,-2.7
USD_CAD,SELL,sl,True,320.0,199.6,True,True,True,True,-2.4,-4.6,-5.8,-7.2
USD_CAD,SELL,sl,True,265.0,203.6,True,True,True,True,-4.0,-1.7,-1.9,-5.2
USD_CAD,SELL,sl,True,205.0,205.8,True,True,True,True,-2.6,-3.6,-2.6,3.3
USD_CAD,SELL,sl,True,1450.0,193.8,True,True,True,True,-3.8,-9.1,-12.2,-19.6
USD_CAD,SELL,sl,True,1410.0,200.8,True,True,True,True,-4.9,-10.9,-16.8,-14.4
USD_CAD,SELL,sl,True,1145.0,210.7,True,True,True,True,-10.1,-9.7,-6.6,-13.8
USD_CAD,BUY,sl,True,2500.0,294.6,True,True,True,True,-10.4,-4.5,5.2,11.1
USD_CAD,BUY,sl,True,2430.0,286.8,True,True,True,True,-6.4,-9.4,-12.6,-7.6
USD_CAD,BUY,sl,True,2310.0,292.2,True,True,True,True,-7.8,-5.4,-2.2,-1.9
USD_CAD,BUY,sl,True,1600.0,297.1,True,True,True,True,-8.4,-8.5,-9.3,-10.9
USD_CAD,SELL,sl,True,80.0,207.4,True,True,True,True,-2.0,1.7,2.4,1.8
USD_CAD,SELL,sl,True,70.0,198.4,True,True,True,True,-4.0,2.0,2.8,3.8
USD_CAD,SELL,sl,True,93225.0,178.3,True,True,True,True,-11.2,-11.2,-18.2,-23.9
USD_CAD,SELL,sl,True,93115.0,188.5,True,True,True,True,-7.9,-8.1,-11.3,-8.7
USD_CAD,BUY,sl,True,80.0,288.3,True,True,True,True,-3.1,-2.3,0.7,6.7
USD_CAD,BUY,sl,True,8645.0,238.9,True,True,True,True,-5.1,-4.7,-6.4,-3.7
USD_CAD,BUY,sl,True,8510.0,244.1,True,True,True,True,-26.7,-18.0,-19.2,-17.6
USD_CAD,SELL,sl,True,81515.0,229.5,True,True,True,True,-10.9,-11.5,-11.3,-13.4
USD_CAD,SELL,sl,True,920.0,238.1,True,True,True,True,-5.9,-5.3,-4.5,-8.9
USD_CAD,SELL,sl,True,565.0,243.8,True,True,True,True,-6.2,-7.8,-1.3,-0.5
USD_CAD,BUY,sl,True,95.0,262.0,True,True,True,True,-9.3,-10.2,-9.1,-6.6
USD_CAD,BUY,sl,True,5540.0,253.6,True,True,True,True,-7.4,-7.2,-10.0,-11.1
USD_CAD,BUY,sl,True,5400.0,264.0,True,True,True,True,-6.5,-3.0,-2.2,-1.7
USD_CAD,BUY,sl,True,5450.0,262.6,True,True,True,True,-7.5,-4.2,-4.2,-0.9
USD_CAD,BUY,sl,True,5020.0,269.1,True,True,True,True,-3.8,-11.5,-13.4,-9.9
USD_CAD,SELL,sl,True,80220.0,238.0,True,True,True,True,-11.7,-12.3,-12.9,-19.0
USD_CAD,BUY,sl,True,1485.0,263.0,True,True,True,True,-3.0,-15.6,-20.5,-24.0
USD_CAD,BUY,sl,True,1470.0,265.0,True,True,True,True,-17.0,-18.5,-22.9,-24.1
USD_CAD,BUY,sl,True,970.0,281.0,True,True,True,True,-6.9,-3.4,-7.7,-4.5
USD_CAD,SELL,sl,True,77050.0,231.0,True,True,True,True,-12.4,-9.7,-9.2,-10.9
USD_CAD,SELL,sl,True,76735.0,221.2,True,True,True,True,-4.6,-18.8,-15.5,-20.0
USD_CAD,SELL,sl,True,76705.0,231.1,True,True,True,True,-5.7,-5.6,-10.9,-11.1
USD_CAD,SELL,sl,True,76680.0,235.8,True,True,True,True,-6.2,-5.8,-9.2,-8.1
USD_CAD,SELL,sl,True,76605.0,241.0,True,True,True,True,-5.0,-1.9,2.4,-3.1
USD_CAD,BUY,sl,True,700.0,269.4,True,True,True,True,-7.4,-8.2,-2.9,-7.4
USD_CAD,BUY,sl,True,325.0,273.2,True,True,True,True,-6.2,-3.6,-5.2,0.4
USD_CAD,BUY,sl,True,810.0,255.7,True,True,True,True,-17.0,-18.0,-16.9,-5.3
USD_CAD,BUY,sl,True,2030.0,235.6,True,True,True,True,-1.0,0.2,-0.8,4.2
USD_CAD,BUY,sl,True,1935.0,235.6,True,True,True,True,-3.8,-6.2,-2.6,-8.5
USD_CAD,BUY,sl,True,1800.0,240.8,True,True,True,True,-3.2,3.6,1.2,-3.7
USD_CAD,BUY,sl,True,1805.0,239.7,True,True,True,True,-5.7,-5.9,-5.8,-5.1
USD_CAD,BUY,sl,True,1520.0,243.0,True,True,True,True,-8.7,-8.3,-12.0,-5.9
USD_CAD,SELL,sl,True,280.0,262.0,True,True,True,True,-6.6,-6.4,-10.4,-17.3
USD_CAD,SELL,sl,True,170.0,271.4,True,True,True,True,-11.1,-9.6,-11.0,-9.2
USD_CAD,BUY,sl,True,1240.0,247.6,True,True,True,True,-15.0,-9.6,-11.6,-17.2
USD_CAD,SELL,sl,True,74725.0,252.8,True,True,True,True,-5.5,-4.4,-2.7,-0.4
USD_CAD,SELL,sl,True,74440.0,255.4,True,True,True,True,-11.7,-10.0,-7.2,-8.0
USD_CAD,SELL,sl,True,70.0,266.1,True,True,True,True,-3.5,0.0,2.9,1.8
USD_CAD,BUY,sl,True,600.0,249.3,True,True,True,True,-3.9,-4.9,-4.9,-4.8
USD_CAD,BUY,sl,True,530.0,251.1,True,True,True,True,-4.5,-3.0,-4.9,-4.7
USD_CAD,BUY,sl,True,345.0,253.1,True,True,True,True,-2.1,-2.5,-0.3,0.6
USD_CAD,BUY,sl,True,290.0,248.6,True,True,True,True,-2.3,-3.2,-3.8,-2.2
USD_CAD,BUY,sl,True,250.0,249.9,True,True,True,True,-2.1,-0.4,0.7,1.7
USD_CAD,BUY,sl,True,180.0,245.2,True,True,True,True,-3.0,-5.9,-3.8,-1.1
USD_CAD,BUY,sl,True,160.0,237.0,True,True,True,True,-5.6,-2.3,-1.8,-2.1
USD_CAD,BUY,sl,True,30.0,188.8,True,True,True,True,-1.2,-8.4,20.3,53.6
USD_CAD,BUY,sl,True,435.0,91.8,True,True,True,True,-7.6,-18.5,-18.0,-16.0
USD_CAD,BUY,sl,True,360.0,105.8,True,True,True,True,-6.4,-4.0,-1.2,-3.3
USD_CAD,SELL,sl,True,30510.0,413.2,True,True,True,True,-6.0,-3.4,-5.8,-8.3
USD_CAD,BUY,sl,True,20.0,93.6,True,True,True,True,-1.7,9.6,16.3,10.0
USD_CAD,BUY,sl,True,3735.0,76.3,True,True,True,True,-8.3,-3.8,-1.6,-1.3
USD_CAD,BUY,sl,True,3280.0,79.1,True,True,True,True,-0.4,-2.5,-1.7,-2.2
USD_CAD,SELL,sl,True,850.0,435.9,True,True,True,True,-7.0,-5.1,-9.7,-8.7
USD_CAD,SELL,sl,True,590.0,442.6,True,True,True,True,-6.0,-5.0,-2.0,-3.3
USD_CAD,BUY,sl,True,1985.0,59.2,True,True,True,True,-5.1,-7.2,-4.4,-1.6
USD_CAD,BUY,sl,True,1935.0,58.2,True,True,True,True,-7.5,-12.4,-11.6,-13.2
USD_CAD,BUY,sl,True,1680.0,68.3,True,True,True,True,-4.1,0.5,-2.0,-6.7
USD_CAD,SELL,sl,True,205.0,443.0,True,True,True,True,-3.2,-4.6,1.2,3.2
USD_CAD,SELL,sl,True,25255.0,424.2,True,True,True,True,-14.9,-18.9,-15.0,-5.0
USD_CAD,SELL,sl,True,25965.0,420.8,True,True,True,True,-9.6,-16.4,-18.8,-11.5
USD_CAD,SELL,sl,True,24265.0,432.4,True,True,True,True,-10.6,-10.0,-14.5,-19.8
USD_CAD,BUY,sl,True,230.0,69.1,True,True,True,True,-3.6,-9.7,-3.9,-5.1
USD_CAD,BUY,sl,True,25.0,69.4,True,True,True,True,-4.3,6.1,16.3,15.2
USD_CAD,SELL,sl,True,4100.0,462.3,True,True,True,True,-8.8,-12.8,-13.9,-14.7
USD_CAD,BUY,sl,True,260.0,29.0,True,True,True,True,-3.8,-4.8,-1.7,-6.8
USD_CAD,BUY,sl,True,205.0,30.8,True,True,True,True,-3.3,-5.0,-2.7,-3.0
USD_CAD,BUY,sl,True,280.0,13.6,True,True,True,True,-2.5,-5.4,-2.4,-0.8
