time,open,high,low,close,volume,complete,bid_open,bid_high,bid_low,bid_close,ask_open,ask_high,ask_low,ask_close
2026-02-02T04:05:00Z,1.36809000,1.36868000,1.36806000,1.36858000,1826,True,1.36798000,1.36859000,1.36795000,1.36847000,1.36820000,1.36879000,1.36816000,1.36868000
2026-02-02T04:10:00Z,1.36857000,1.36883000,1.36819000,1.36838000,1460,True,1.36846000,1.36873000,1.36809000,1.36828000,1.36868000,1.36894000,1.36829000,1.36848000
2026-02-02T04:15:00Z,1.36838000,1.36864000,1.36833000,1.36860000,1530,True,1.36829000,1.36856000,1.36822000,1.36851000,1.36848000,1.36875000,1.36843000,1.36869000
2026-02-02T04:20:00Z,1.36858000,1.36863000,1.36848000,1.36848000,993,True,1.36848000,1.36854000,1.36838000,1.36838000,1.36867000,1.36872000,1.36857000,1.36857000
2026-02-02T04:25:00Z,1.36846000,1.36867000,1.36820000,1.36824000,1081,True,1.36836000,1.36858000,1.36809000,1.36813000,1.36855000,1.36876000,1.36830000,1.36834000
2026-02-02T04:30:00Z,1.36822000,1.36856000,1.36812000,1.36833000,1076,True,1.36811000,1.36846000,1.36801000,1.36823000,1.36833000,1.36867000,1.36823000,1.36843000
2026-02-02T04:35:00Z,1.36832000,1.36845000,1.36794000,1.36800000,1005,True,1.36823000,1.36836000,1.36783000,1.36790000,1.36842000,1.36854000,1.36804000,1.36810000
2026-02-02T04:40:00Z,1.36800000,1.36809000,1.36772000,1.36800000,1232,True,1.36791000,1.36799000,1.36761000,1.36790000,1.36810000,1.36819000,1.36783000,1.36810000
2026-02-02T04:45:00Z,1.36802000,1.36836000,1.36802000,1.36812000,921,True,1.36792000,1.36826000,1.36791000,1.36801000,1.36811000,1.36846000,1.36811000,1.36823000
2026-02-02T04:50:00Z,1.36814000,1.36820000,1.36794000,1.36816000,1069,True,1.36804000,1.36810000,1.36784000,1.36808000,1.36823000,1.36830000,1.36804000,1.36825000
2026-02-02T04:55:00Z,1.36816000,1.36833000,1.36802000,1.36823000,1004,True,1.36808000,1.36823000,1.36792000,1.36814000,1.36824000,1.36843000,1.36811000,1.36832000
2026-02-02T05:00:00Z,1.36821000,1.36833000,1.36798000,1.36824000,1023,True,1.36812000,1.36824000,1.36788000,1.36814000,1.36830000,1.36842000,1.36807000,1.36834000
2026-02-02T05:05:00Z,1.36823000,1.36828000,1.36780000,1.36804000,1169,True,1.36812000,1.36819000,1.36770000,1.36794000,1.36834000,1.36838000,1.36789000,1.36814000
2026-02-02T05:10:00Z,1.36804000,1.36826000,1.36802000,1.36822000,1487,True,1.36795000,1.36816000,1.36792000,1.36811000,1.36813000,1.36836000,1.36811000,1.36832000
2026-02-02T05:15:00Z,1.36820000,1.36830000,1.36805000,1.36814000,1257,True,1.36810000,1.36820000,1.36795000,1.36804000,1.36830000,1.36841000,1.36814000,1.36823000
2026-02-02T05:20:00Z,1.36815000,1.36819000,1.36783000,1.36792000,1426,True,1.36806000,1.36809000,1.36772000,1.36781000,1.36824000,1.36830000,1.36793000,1.36802000
2026-02-02T05:25:00Z,1.36792000,1.36792000,1.36706000,1.36720000,814,True,1.36781000,1.36782000,1.36696000,1.36709000,1.36804000,1.36804000,1.36717000,1.36732000
2026-02-02T05:30:00Z,1.36722000,1.36748000,1.36702000,1.36741000,1052,True,1.36711000,1.36739000,1.36689000,1.36731000,1.36732000,1.36758000,1.36714000,1.36751000
2026-02-02T05:35:00Z,1.36743000,1.36748000,1.36704000,1.36715000,1074,True,1.36734000,1.36738000,1.36692000,1.36704000,1.36752000,1.36758000,1.36714000,1.36726000
2026-02-02T05:40:00Z,1.36714000,1.36724000,1.36679000,1.36692000,1280,True,1.36703000,1.36713000,1.36668000,1.36683000,1.36726000,1.36735000,1.36690000,1.36702000
2026-02-02T05:45:00Z,1.36690000,1.36698000,1.36643000,1.36666000,1526,True,1.36680000,1.36688000,1.36634000,1.36657000,1.36700000,1.36707000,1.36652000,1.36676000
2026-02-02T05:50:00Z,1.36666000,1.36678000,1.36606000,1.36650000,1661,True,1.36658000,1.36668000,1.36595000,1.36642000,1.36675000,1.36688000,1.36614000,1.36658000
2026-02-02T05:55:00Z,1.36650000,1.36724000,1.36650000,1.36724000,1923,True,1.36643000,1.36714000,1.36642000,1.36713000,1.36658000,1.36735000,1.36658000,1.36735000
2026-02-02T06:00:00Z,1.36724000,1.36751000,1.36698000,1.36706000,2381,True,1.36714000,1.36741000,1.36689000,1.36696000,1.36735000,1.36761000,1.36708000,1.36715000
2026-02-02T06:05:00Z,1.36705000,1.36734000,1.36663000,1.36733000,1282,True,1.36696000,1.36724000,1.36654000,1.36722000,1.36714000,1.36746000,1.36672000,1.36744000
2026-02-02T06:10:00Z,1.36734000,1.36761000,1.36691000,1.36712000,1188,True,1.36723000,1.36753000,1.36680000,1.36704000,1.36746000,1.36770000,1.36702000,1.36721000
2026-02-02T06:15:00Z,1.36712000,1.36722000,1.36674000,1.36705000,2119,True,1.36703000,1.36713000,1.36663000,1.36695000,1.36721000,1.36731000,1.36684000,1.36715000
2026-02-02T06:20:00Z,1.36704000,1.36706000,1.36626000,1.36648000,1951,True,1.36694000,1.36696000,1.36616000,1.36636000,1.36715000,1.36717000,1.36636000,1.36659000
2026-02-02T06:25:00Z,1.36647000,1.36668000,1.36630000,1.36657000,2706,True,1.36636000,1.36658000,1.36619000,1.36647000,1.36658000,1.36677000,1.36639000,1.36667000
